userId,name,gender,age,occupation,zip_code
49210,Amanda Collins,F,35,27,89044
49235,Michele Bean,F,35,30,56199
49247,Ryan Perez,M,21,28,15025
49295,Jonathan Dennis,M,25,28,41491
49300,Heather Cooley,F,48,4,92505
49313,Mark Knox,M,32,25,06068
49334,Darrell Davis,M,66,21,94065
49361,Joseph Myers,M,15,4,31738
49403,Garrett Baker,M,49,6,72334
49408,John Young,M,31,14,81685
49423,Linda Walker,F,66,2,61392
49445,Hannah Mosley,F,55,20,53874
49447,Allison Payne,F,66,6,90334
49549,Kimberly Tran,F,57,27,43499
49580,Tristan Williams,M,54,11,77555
49629,Isaiah Brown,M,48,20,69787
49663,Jon Hinton,M,21,25,12908
49705,Gabrielle Hogan,F,66,15,16670
49727,Robert Anderson,M,69,30,92789
49735,Daniel Peterson,M,50,10,41504
49762,Ryan Hudson,M,15,17,87174
49767,Lorraine West,F,59,28,48077
49782,Kathryn Hawkins,F,39,26,47504
49811,Andrea Garcia,F,24,15,22660
49828,Lisa Le,F,26,4,93822
49844,Joann Galvan,F,17,21,27406
49853,Gregory Guerrero,M,39,19,66188
49862,Scott Bean,M,49,29,49841
49883,Robert Johnson,M,56,9,95897
49901,Richard Riley,M,69,22,55648
49903,Danielle Diaz,F,21,2,96709
49933,Troy Butler,M,33,5,03352
49947,Valerie Green,F,32,13,51829
50024,Ruth Lee,F,37,14,62322
50052,Laura Ortiz,F,69,22,77633
50056,Jason Taylor,M,48,25,09040
50138,Robert Anderson,M,13,5,04789
50144,Isabella Hernandez,F,47,12,82097
50168,Kenneth Mitchell,M,65,9,12298
50184,Kristopher Hobbs,M,70,8,84586
50204,Samuel Miller,M,23,13,27374
50230,Mary Lindsey,F,18,1,56803
50243,Mark Cunningham,M,14,9,16836
50309,Pedro Rivas,M,45,11,33273
50335,Jerome Jackson,M,36,4,24374
50338,Keith Johnson,M,68,26,15506
50342,Lisa Green,F,43,30,36976
50372,Nancy Henson,F,33,26,17091
50399,Dean Lee,M,64,7,49596
50401,Erin Knight,F,52,2,63335
50443,Amber Bailey,F,17,18,40149
50487,Walter Houston,M,14,24,95432
50505,Michelle Baker,F,57,21,51420
50541,Julia Simpson,F,20,23,93608
50545,Victoria Williams,F,50,10,49196
50547,Cassandra Scott,F,21,12,46834
50555,Adam Bond,M,68,26,00848
50562,Ashley Patterson,F,69,13,91418
50585,Herbert Walsh,M,51,21,03333
50588,Tyler Bowen,M,66,26,61617
50601,Casey Ramirez,M,38,6,60695
50602,Steven Campbell,M,48,25,52122
50628,Karla Burns,F,56,8,63730
50647,Andrea Williams,F,18,29,55446
50657,Ashley Miller,F,12,26,04993
50659,Joanne Lang,F,33,25,44846
50660,Jennifer Robbins,F,13,26,35472
50661,Joseph Richardson,M,45,18,52200
50674,Candace Allen,F,24,21,50157
50711,Mark Mcdonald,M,54,22,55482
50737,Jillian Nguyen,F,56,2,44517
50745,John Sullivan,M,66,29,57532
50754,Kyle Evans,M,44,11,16311
50758,Leah Gomez,F,55,10,09015
50765,Kristen Mccoy,F,14,24,80969
50769,Natalie Hall,F,19,29,87388
50781,Charles Casey,M,54,2,47494
50797,Bobby Carrillo,M,16,28,12632
50805,Rita Bailey,F,59,13,60454
50819,Todd Brown,M,20,16,32475
50834,Mark Burch,M,20,17,98767
50846,Tina Turner,F,14,1,98620
50847,Timothy Whitaker,M,15,9,56096
50848,Miranda Palmer,F,36,12,25393
50889,Jennifer Goodwin,F,45,5,66734
50913,Heidi Greene,F,67,8,39286
50946,Jon Johnson,M,18,24,90785
50958,Mark Houston,M,68,22,59613
50965,Renee Middleton,F,16,27,77090
50968,Sydney Terry,F,69,28,44864
50996,Daniel Fernandez,M,24,28,49333
50997,Heidi Terrell,F,36,15,86521
51012,Shawn Ramsey,M,24,19,25996
51016,Beverly Hunt,F,68,14,45937
51038,Shannon Hood,M,24,11,86634
51057,Chelsea Diaz,F,19,22,58044
51061,Matthew Collins,M,65,3,27795
51086,Donna Rodriguez,F,67,15,95956
51099,Mike Zuniga,M,24,13,92625
51116,Wendy Warren,F,26,4,04381
51149,Cynthia Mendoza,F,62,19,87049
51176,Cynthia Price,F,16,16,24216
51179,Lisa Rogers,F,67,27,29420
51197,Emily Thompson,F,47,30,51757
51200,Jimmy Hunt,M,56,3,74078
51209,Daniel Watson,M,57,24,23783
51217,Edward Hunter,M,29,21,27843
51224,Anthony Nichols,M,26,10,61138
51228,John Terry,M,60,2,58313
51238,Amy Fischer,F,55,6,42531
51265,Kaitlyn Bennett,F,32,26,65830
51290,Richard Campbell,M,23,7,98762
51296,Veronica Browning,F,24,10,35228
51301,Robin Reeves,F,37,11,70159
51338,Melissa Smith,F,17,29,16704
51346,John Moore,M,40,14,47526
51369,Kevin Long,M,46,10,83038
51377,Douglas Lee,M,16,24,22113
51388,Michael Rose,M,48,28,36450
51415,Tara Gray,F,43,9,36140
51426,Nancy Tran,F,64,2,16644
51530,Jessica Butler,F,56,15,13791
51541,Brent Fisher,M,63,10,71138
51618,Jack Todd,M,29,22,15616
51628,Kristen Vasquez,F,28,1,68431
51664,Heidi Mcfarland,F,18,27,03079
51672,David Mcdaniel,M,27,26,15767
51682,Robert Meyers,M,49,23,29355
51693,Andrew Smith,M,64,15,09918
51753,Kathleen Roberts,F,26,30,35842
51763,Erik Berry,M,46,28,92170
51795,Amy Davidson,F,58,23,95919
51819,Mary Long,F,13,30,19887
51829,Meagan Hubbard,F,67,3,01004
51869,Brian Walton,M,27,5,90897
51913,David Anderson,M,58,9,44892
51941,Mark Brown,M,33,26,10575
51957,Jessica Morrow,F,29,29,18882
51978,Catherine Adams,F,17,1,27816
51984,Pamela Hughes,F,26,8,37441
51996,Michael Johnson,M,69,6,65083
52000,Richard Lee,M,15,11,59721
52051,Mark Lang,M,15,19,69588
52060,Justin Kim,M,70,4,53070
52094,James Rivera,M,66,30,09644
52097,Cindy Johnson,F,17,6,29931
52123,Ralph Miller,M,56,14,42824
52139,Russell Frank,M,63,8,44754
52144,Kari White,F,23,13,08381
52147,Alexander Duffy,M,65,1,53747
52186,Nicholas Walton,M,37,15,22086
52188,Margaret Crosby,F,46,3,72975
52190,Cindy Adams,F,24,8,48743
52209,Megan Oneal,F,62,14,89139
52287,Rebecca Cox,F,50,4,43533
52315,Pamela Young,F,69,18,01617
52318,Derek King,M,53,1,79456
52320,Kristie Crawford,F,66,12,20945
52325,Nathaniel Osborn,M,46,11,72160
52332,Jennifer Cooper,F,54,14,30536
52350,Amanda Sanchez,F,32,1,91360
52378,Tanner Stevens,M,44,13,10146
52419,David Young,M,33,10,04831
52422,Lisa Arnold,F,67,24,79772
52424,Yesenia Scott,F,21,10,93644
52439,Jasmin Hunter,F,27,15,01487
52448,Renee Thompson,F,50,5,39650
52453,Christopher Hunt,M,55,27,41448
52507,David Moore,M,14,26,48100
52512,Joshua Woodward,M,51,10,56580
52515,Joseph Cardenas,M,13,12,16874
52536,Daniel Hood,M,47,8,79106
52550,Kelly Wilkins,F,46,29,41135
52573,Heather Jackson,F,28,9,83912
52585,Kevin Taylor,M,21,26,30601
52586,Kevin Lambert,M,30,27,13601
52597,Steve Cruz,M,53,13,72455
52603,Dean Howell,M,58,6,19672
52616,Cynthia Crosby,F,34,16,67465
52643,Emily Boyd,F,38,10,63882
52651,Amy Ward,F,21,22,26338
52664,John Davis,M,30,10,48137
52687,Heather Mills,F,53,8,36681
52692,Travis Gilbert,M,20,20,01602
52717,Austin Thomas,M,35,28,72855
52722,Oscar Brooks,M,66,2,79894
52730,Ricky Henderson,M,15,16,61056
52731,Lisa Doyle,F,57,9,35780
52751,Eric Casey,M,27,17,31762
52757,Corey Jones,M,45,26,37537
52768,Curtis Rodriguez,M,64,7,26301
52812,Amy Good,F,58,2,49415
52840,Nicholas Clark,M,23,22,77744
52861,Steven Curtis,M,31,20,45625
52886,Luis Lester,M,42,30,99398
52908,Carolyn Martinez,F,33,2,09983
52917,Tanya Johnson,F,29,24,93313
52927,Rhonda Gardner,F,68,22,17330
52934,Susan Sweeney,F,31,11,49162
52950,Rachel Le,F,56,28,51522
52970,Joshua Underwood,M,35,29,16270
52997,Michael Romero,M,48,26,77763
53005,James Cunningham,M,24,24,47711
53009,Laura Mendez,F,12,21,62194
53013,Kurt Sanchez,M,44,3,22983
53015,Victoria Daniels,F,60,22,40057
53057,Desiree Reed,F,53,16,85026
53058,Paul Rogers,M,37,6,78636
53076,Robert Ryan,M,14,15,54997
53084,Dana Jacobs,F,23,21,07021
53094,Matthew Hernandez,M,54,8,36712
53154,Emily Rose,F,13,15,88673
53183,Cody Jackson,M,54,1,76166
53186,Terri West,F,42,11,48614
53203,Danielle Garcia,F,59,18,98422
53224,Nicole Harper,F,34,20,48943
53227,Johnny Kelly,M,66,24,33298
53229,Darryl Houston,M,42,6,28245
53241,Elaine Hardy,F,21,12,08480
53242,Jacob Jennings,M,18,30,95642
53252,Brittany Morris,F,38,14,72041
53289,Kathryn Hall,F,58,21,26033
53290,Christian Atkins,M,56,19,70140
53326,Donald Thomas,M,45,10,91749
53364,Michael Thompson,M,70,10,44061
53374,Ana Smith,F,65,4,88559
53384,Joseph Morgan,M,68,26,49073
53432,Rachel Calhoun,F,48,30,16662
53459,John Velasquez,M,26,24,73843
53461,Collin Hardin,M,57,29,59533
53485,Nicholas Morton,M,25,4,95814
53508,Kathleen Yang,F,63,11,64041
53515,Tracy Ford,F,42,12,42901
53518,Renee Brady,F,45,12,22310
53561,Craig Haas,M,35,1,70952
53563,April Jackson,F,47,10,95006
53621,Candace Edwards,F,50,3,50501
53656,Jessica Taylor,F,32,3,53873
53666,Rebecca Bond,F,14,8,04295
53674,Christopher Patel,M,31,2,65577
53687,Ashley Holland,F,49,2,33455
53704,Alan Randall,M,39,26,46516
53708,Justin Rosales,M,68,9,01519
53725,Daniel Ortega,M,18,14,73630
53743,Lance Gilmore,M,45,9,64872
53751,Jeffrey Martinez,M,52,8,17139
53766,Robert Ellis,M,25,13,33688
53772,Jeffrey Weaver,M,56,7,97513
53776,Devin Peterson,M,26,20,97676
53777,Nicholas Bruce,M,14,26,28887
53779,Glenda Smith,F,23,27,96185
53798,Mark Rhodes,M,14,9,72952
53819,Jillian Robbins,F,12,26,17662
53937,Rebecca Fox,F,50,5,68712
53963,Kevin Tucker,M,48,24,91257
53986,Brandon Chen,M,49,11,50404
54027,John Oliver,M,49,6,40039
54076,Jeffrey Schmitt,M,48,29,01442
54137,Phillip Obrien,M,47,9,01153
54152,Cory Rosales,M,54,12,62592
54189,Alicia Roberts,F,30,2,02729
54196,Sean Villegas,M,69,19,85043
54213,Philip Campbell,M,30,6,16690
54220,Robert Hatfield,M,42,30,42896
54282,Trevor Foster,M,40,29,74951
54287,Christopher Becker,M,39,6,79510
54288,Kelly Hernandez,F,27,29,94505
54292,Jordan Roberts,M,20,16,71136
54307,Miguel Sims,M,62,18,80128
54331,Stephanie Rodgers,F,67,10,16602
54346,Samantha Chambers,F,61,20,67307
54353,Christina Gonzales,F,43,13,48163
54399,Candace Vaughan,F,55,2,66366
54405,David Rodriguez,M,64,18,34547
54421,Kathryn Mendez,F,14,8,31000
54487,Jennifer Duran,F,13,21,69461
54534,Lauren Brown,F,47,29,39204
54538,Paul Williams,M,46,27,14909
54573,Henry Bryant,M,55,27,07894
54578,Austin Rasmussen,M,52,11,29315
54592,Anthony Kidd,M,61,16,38807
54603,Alexandra Perez,F,33,23,95093
54624,Philip Mercado,M,32,7,74219
54700,Lynn Gregory,F,35,4,70310
54732,Kimberly Chen,F,50,14,81231
54758,William Harding,M,28,28,35363
54767,Emily Blake,F,15,14,40191
54785,Christine Flores,F,46,6,42600
54790,Anthony Potts,M,30,7,56014
54796,Jerry Edwards,M,37,7,88079
54833,Amber Osborne,F,53,29,73402
54839,Daniel Horn,M,58,17,74171
54843,Robin Reeves,F,19,12,81568
54851,Sierra Brewer,F,43,5,62665
54887,Rebecca Smith,F,33,19,95757
54943,William Vasquez,M,40,26,15123
54952,Summer Davis,F,20,18,18028
54975,Brenda Campbell,F,29,22,87375
54982,John Clark,M,52,27,25539
54990,Amy White,F,48,25,01840
55010,Christopher Brown,M,14,27,13552
55025,Gerald Lewis,M,67,18,81234
55030,Christopher Dennis,M,36,9,01780
55083,Cesar Montgomery,M,63,1,79903
55095,Pamela Murphy,F,57,27,47859
55103,Luis Hernandez,M,27,13,59082
55111,Maria Brady,F,16,29,15866
55120,Brandy Barnes,F,60,21,82953
55148,Heather Mueller,F,16,26,90203
55154,Michelle Harris,F,63,1,00805
55172,Mario Rodriguez,M,57,21,06380
55201,Brenda Mendez,F,35,12,08922
55282,Thomas Collins,M,32,27,84219
55303,Andrea Wilkinson,F,35,14,69331
55344,Angel Carter,F,31,9,28410
55384,Kayla James,F,24,14,79845
55386,Karen Campos,F,35,25,07010
55409,Bryan Lewis,M,62,6,61133
55416,Cheryl King,F,37,1,90286
55428,Jeffrey Edwards,M,24,21,96050
55462,Joseph Murphy,M,43,17,86574
55470,Jeffrey Roth,M,30,7,11477
55508,Rebecca Rivers,F,25,16,12768
55513,Edward Smith,M,32,21,61331
55532,Christopher Cunningham,M,50,7,97313
55548,Judy Mendoza,F,61,27,47427
55582,William Silva,M,29,16,45662
55589,Jonathan Lowery,M,44,11,68833
55611,Melissa Johnson,F,52,11,84257
55689,Robert Galvan,M,18,7,22499
55694,Sean Berry,M,38,9,55846
55744,Thomas Wolf,M,20,19,49971
55770,Tammy Beltran,F,46,15,50499
55799,Charlotte Crosby,F,14,29,90433
55805,Ross Nielsen,M,30,19,49105
55816,Sarah Baker,F,25,1,35412
55859,Danny Barnes,M,52,14,32872
55872,Brittany Alexander,F,67,19,85514
55878,Jasmine Patrick,F,37,18,61544
55880,Marissa Thomas,F,67,18,79791
55926,Andrew Pearson,M,50,6,34839
55937,Kristy Thompson,F,38,18,42873
55961,Sandra Brandt,F,62,19,13772
55982,Kelly Harrell,F,66,12,27466
55995,Michelle Zhang,F,45,17,32548
55996,Christopher Brennan,M,13,2,94954
56081,Jim Lucero,M,69,14,99322
56096,David Foster,M,13,13,91207
56108,Tanya Golden,F,27,2,31398
56116,David Martinez,M,52,28,79876
56118,Danielle Mora,F,50,14,73820
56121,Julie Novak,F,66,13,55580
56124,Ryan Perez,M,41,15,24311
56150,William Stephens,M,42,22,03696
56152,Megan Reid,F,57,25,06463
56165,Stacy Price,F,45,10,73289
56171,Madison Delgado,F,25,15,90374
56197,Thomas Jefferson,M,45,5,13627
56215,Austin Leach,M,40,12,43177
56238,Michelle Roberts,F,69,17,74015
56239,Christopher Brown,M,37,30,81070
56296,Rhonda Garcia,F,43,24,31862
56310,Jennifer Rodriguez,F,30,9,35918
56312,Amanda Williamson,F,22,13,53713
56313,Amy Taylor,F,24,13,75679
56314,Jessica Briggs,F,18,4,94517
56328,Zoe Lynch,F,59,6,76453
56346,Catherine Nguyen,F,50,17,68779
56371,Maria Adams,F,23,7,60019
56389,Tamara Burnett,F,67,29,95598
56392,Stacy Cooper,F,60,16,71314
56424,Donald Smith,M,34,14,98254
56436,Patrick Walker,M,55,25,21903
56458,Amanda Allen,F,63,24,82396
56473,Kevin Bowen,M,60,10,94027
56489,Ryan Carroll,M,41,3,21458
56491,Robert Wilson,M,70,26,11088
56496,Kristin Osborne,F,47,5,42840
56527,Christopher Jimenez,M,45,29,75320
56546,Gabriel Moore,M,32,20,02708
56550,Nancy Wood,F,41,8,75859
56553,Jenna Fields,F,50,5,28360
56558,Katherine Lindsey,F,22,4,39584
56595,Tracy Davis,F,27,16,76136
56612,Rebekah Anderson,F,55,22,50878
56709,Larry Delgado,M,44,7,52068
56716,Taylor Bryan,F,46,14,41274
56755,Deanna Gomez,F,51,1,92342
56757,David Hardin,M,45,21,30849
56768,Michael Reid,M,48,30,22286
56787,Christopher Stevenson,M,34,8,69505
56796,Matthew Moran,M,13,13,29249
56847,Lauren Johnson,F,61,8,40400
56860,Harold Ball,M,64,27,84274
56951,Donna Howell,F,24,12,34355
56961,Laura Boyd,F,31,25,91432
56962,Jesus Moore,M,56,14,64795
56967,Jonathan Schmitt,M,36,12,66929
57017,Christopher Davis,M,24,26,20808
57050,Andrew Sanders,M,60,24,52116
57077,Kendra Miller,F,58,8,07048
57079,Kimberly Steele,F,46,28,56455
57094,Julie Ward,F,15,22,13659
57120,Robert Johnson,M,14,3,24114
57133,Michael Harper,M,23,5,30011
57136,Kyle Wagner,M,69,21,22470
57150,Gregory Wright,M,53,6,67397
57160,Dean Brown,M,37,5,16021
57165,Jesse Nelson,M,66,7,51398
57227,Peter Flowers,M,68,10,10469
57228,Derrick Ferguson,M,50,13,07404
57236,Isaac Burgess,M,56,21,11666
57285,Ryan Anderson,M,44,17,65827
57296,Alyssa Miller,F,14,10,60707
57301,Todd Richardson,M,47,19,69167
57326,Angel Bell,M,43,21,63343
57332,Tina Cook,F,58,19,30532
57348,Peter Daniel,M,36,10,01539
57395,Joseph Riddle,M,68,29,75088
57397,Cynthia Mason,F,62,6,52103
57399,Christopher Sanchez,M,38,13,74136
57401,Marcia Campbell,F,51,14,96974
57432,Gregory Berg,M,17,2,08271
57457,Danielle Brown,F,29,13,02039
57477,George Chung,M,17,8,40510
57480,Sharon Frazier,F,44,2,23153
57499,Wayne Davis,M,18,20,67197
57513,Barbara Williamson,F,68,15,32143
57517,Chad Harris,M,25,11,60017
57526,Amanda Burns,F,56,30,63751
57548,Christian Townsend,M,45,1,24402
57549,Kenneth Mason,M,32,2,10887
57590,Lisa White,F,14,9,28246
57614,Robert Neal,M,55,29,19234
57643,Justin Webb,M,28,3,73661
57650,David Gonzalez,M,65,10,06619
57657,Daniel Munoz,M,12,11,65069
57700,Benjamin Jennings,M,15,15,59521
57771,Joshua Bates,M,65,19,22800
57802,Jasmine Garcia,F,26,23,74172
57813,Sean Brown,M,59,8,69483
57833,David Gay,M,46,1,44325
57860,Jose Fletcher,M,17,18,47977
57873,John Mullen,M,26,7,80389
57922,Nicole Webb,F,69,11,24199
57925,John Quinn,M,64,16,42994
57929,Jeremy Rivera,M,37,15,22873
57932,Nicole Jones,F,70,16,61300
57943,Nicholas Farmer,M,44,8,82808
57947,Melissa Wallace,F,65,29,71916
57965,John Butler,M,56,2,23675
58005,Joseph Webb,M,33,27,57209
58028,Sylvia Copeland,F,37,15,34896
58098,Brittney Brown,F,49,7,61291
58135,Ashley Johnson,F,15,17,05441
58139,Veronica Duncan,F,12,6,31296
58153,Nathan Noble,M,66,14,87140
58181,Colton Price,M,53,14,61140
58198,Kyle Mayo,M,36,16,59560
58220,Todd Oneal,M,24,19,34406
58234,Amy Pierce,F,13,29,04070
58237,Dawn Burke,F,69,14,85107
58262,Richard Hicks,M,34,18,87013
58268,Zachary Knapp,M,57,12,22118
58310,Jonathan Young,M,17,21,29813
58345,Michael Tran,M,27,10,25727
58349,Jean Garcia,F,70,20,66077
58351,Stephen Alvarado,M,65,16,18342
58391,Daisy Rivers,F,52,16,43162
58401,Michael Pham,M,50,8,22456
58404,Amy Anderson,F,48,2,16229
58416,Gail Garcia,F,12,25,23011
58417,Courtney Price,F,35,4,19413
58444,Patrick Garcia,M,68,27,79235
58448,Eric Pitts,M,20,20,85094
58472,Linda Brown,F,33,18,53501
58478,Reginald Estrada,M,54,7,82896
58505,Nancy Graham,F,25,18,77900
58507,Kenneth Rocha,M,58,14,72085
58509,Emily Ibarra,F,43,26,76931
58513,Michelle Hahn,F,62,18,79345
58526,Benjamin Martin,M,66,19,64646
58535,Kathryn Gray,F,20,24,62095
58555,Darin Banks,M,46,27,93674
58567,Walter Green,M,37,14,88100
58588,Beth Alexander,F,53,17,66659
58596,David Hartman,M,26,19,81825
58632,Stephanie Golden,F,15,8,08541
58660,Kathleen Moore,F,39,23,01354
58667,Victoria Pearson,F,19,28,14843
58676,Peter Hicks,M,37,15,20656
58685,Erica Morrison,F,40,11,90166
58691,Linda Hill,F,54,23,76477
58722,Dustin Marks,M,59,4,69690
58760,Catherine Barber,F,18,17,83511
58790,Daniel Hale,M,26,4,15540
58822,Wayne Liu,M,21,3,04036
58843,Brian Avery,M,61,9,51976
58885,Joshua Francis,M,18,2,83761
58891,Christian Levine,M,69,9,02830
58904,Hannah Cole,F,56,6,05051
58930,Cody Gay,M,45,25,32148
58932,James Brown,M,30,19,54281
58940,Michael Medina,M,23,19,60183
58954,Erik Clark,M,46,23,73270
58965,Susan Mason,F,70,14,12528
58977,Cynthia Bowman,F,70,23,97968
58980,Travis Caldwell,M,15,10,84124
58990,Taylor Watkins,F,32,7,59949
59011,Zachary Rodriguez,M,27,18,30231
59025,Henry Gross,M,28,29,72144
59034,Jacqueline Kline,F,21,15,95987
59063,Sharon Jimenez,F,12,14,35008
59070,Alex Watson,M,18,4,90897
59092,Jody Cunningham,F,15,26,62570
59094,Sheila Cowan,F,34,23,79572
59100,Alison Gray,F,38,15,17078
59102,Steven Graham,M,52,3,17828
59117,Gregory Anderson,M,26,22,52586
59122,Roy Carlson,M,43,29,83837
59125,Scott Sanders,M,60,26,57822
59157,John Serrano,M,48,28,52692
59169,Alyssa Cardenas,F,40,3,29869
59178,Tiffany Williams,F,61,10,79797
59233,Phillip Martin,M,47,12,37088
59255,Brian Decker,M,52,7,52344
59257,Angelica Hanson,F,34,11,02120
59260,Jason Mckee,M,61,2,58688
59317,Brenda Briggs,F,40,4,26537
59321,Kaitlyn Erickson,F,32,8,78251
59340,Joe Brown,M,33,12,29741
59344,Maria Perry,F,18,24,78738
59366,Alan Pierce,M,61,7,84777
59380,Jonathan Charles,M,70,17,97667
59393,Danielle Wallace,F,47,23,64229
59418,Joseph Nelson,M,57,5,02821
59424,Erica Young,F,20,28,71141
59463,Michelle Williams,F,59,26,32079
59471,Kevin Wells,M,25,7,15385
59475,Justin Sanders,M,42,28,23176
59477,Brooke Johnson,F,35,14,64315
59482,James Calhoun,M,14,1,38359
59501,Sally Cunningham,F,36,3,55322
59513,Steven Jones,M,57,3,08046
59520,Michael Roberts,M,37,22,73934
59559,Keith Warren,M,42,17,74806
59563,Francis Schroeder,M,26,25,07086
59596,Joseph Smith,M,24,3,68390
59600,Eddie Kane,M,30,27,49699
59608,Terry Esparza,M,37,18,30177
59627,Jason Rojas,M,63,8,64874
59663,Raymond Lewis,M,33,14,43855
59672,Tammy Cunningham,F,29,17,67525
59710,Maria Powell,F,55,27,31753
59762,Samantha Davis,F,30,25,04194
59798,Monica Duncan,F,46,25,69267
59810,Michele Lopez,F,34,10,48187
59832,Kevin Black,M,70,4,65553
59842,Christopher Bryant,M,33,21,26916
59855,Brandon Garcia,M,29,20,53761
59878,Ryan Cooper,M,19,10,18513
59913,Sharon Williams,F,27,19,85330
59919,Karen Todd,F,45,22,05757
59943,Stephanie Ware,F,66,1,82705
59945,Allison Smith,F,20,22,72367
59968,Joseph Lopez,M,44,13,10462
59989,John Wood,M,64,29,43771
59996,Russell Berger,M,68,11,37708
60032,Mary Morrow,F,12,29,80618
60041,Andre Kane,M,64,2,47019
60075,Troy Saunders,M,31,28,21413
60094,Elizabeth Young,F,56,15,16386
60108,Michael Knox,M,62,11,60999
60184,Kelly Garcia,F,41,5,01134
60202,Sierra Kim,F,54,9,06492
60205,Samantha Willis,F,59,2,85065
60233,Robert Gonzalez,M,17,11,24582
60261,John Howell,M,42,17,86546
60264,Jerome Green,M,52,10,93282
60298,Melvin Ochoa,M,64,18,43795
60303,Kimberly Reyes,F,19,29,96623
60305,Scott Moore,M,20,19,82095
60325,Samuel Rice,M,63,14,96956
60346,Abigail Brooks,F,53,16,02517
60376,Brittany Vance,F,58,29,44843
60381,Barbara Tyler,F,51,22,81052
60387,Brett Mann,M,32,19,94381
60400,Wayne Hooper,M,59,24,91888
60409,Jared Johnson,M,59,2,75230
60422,Kathleen Flores,F,70,16,08346
60432,Adrienne Spencer,F,63,25,78426
60455,James Reyes,M,68,9,50601
60462,Courtney Mendoza,F,66,11,63322
60467,Melissa Pace,F,62,1,47036
60543,Christine Gomez,F,57,3,87573
60567,Gary Neal,M,55,15,45163
60569,Joel Lewis,M,68,14,55616
60613,Becky Lewis,F,56,13,21216
60624,Matthew Adams,M,30,5,17263
60634,Derrick Williams,M,14,23,76556
60655,Erin Guzman,F,37,25,86949
60675,Teresa Howard,F,29,4,80736
60685,William Williams,M,37,28,52373
60690,Tina Sexton,F,26,29,06344
60695,Nathaniel Cole,M,32,4,91863
60715,Nicholas Mitchell,M,61,1,86163
60754,Tara Ellis,F,12,27,58727
60771,Robert Mcmillan,M,43,13,98812
60777,Amanda Maldonado,F,23,9,51172
60808,Melissa Edwards,F,20,20,01274
60818,Marilyn Romero,F,70,8,30728
60824,Steven Marshall,M,67,13,28952
60842,Mia Peters,F,31,3,37814
60846,Shannon Holden,F,19,19,49344
60865,Anthony Gilbert,M,14,3,13290
60881,Michael Wright,M,12,26,34879
60893,Veronica Graham,F,25,4,90262
60930,Michelle Davis,F,22,27,16471
60932,Keith Adams,M,56,1,60282
60933,Samantha Young,F,65,24,09507
60960,Patrick Williams,M,61,25,63197
60998,Jessica Burns,F,53,17,86659
60999,Meagan Wall,F,34,10,02609
61003,Stacy Francis,F,47,5,92111
61010,Jennifer Walker,F,44,28,24710
61026,Sabrina Thomas,F,46,30,71491
61033,David Griffin,M,40,6,56528
61046,Trevor Acosta,M,20,13,98500
61075,Jenna Jarvis,F,69,12,18863
61091,Jon Jennings,M,18,1,66758
61103,Lisa Rodriguez,F,35,24,12189
61109,Joshua Bridges,M,47,23,30725
61194,Jill Brown,F,54,20,78644
61242,Heather Terrell,F,33,13,33100
61247,Erik Burns,M,32,4,26281
61252,Jill Walker,F,19,24,66734
61304,David Watts,M,32,12,11694
61312,Sandra Callahan,F,30,22,52848
61365,Jeffrey Gonzalez,M,44,17,78999
61378,Jenna Davis,F,60,27,25776
61381,Tina Tucker,F,22,10,42115
61412,Luis Ray,M,17,16,31813
61415,Shelby Nelson,F,38,27,87352
61416,Kyle Parker,M,43,10,45512
61418,Justin Jenkins,M,65,6,21503
61429,Robert Marshall,M,60,9,45201
